length, eff, eps, P_ht, r_bat, R_m, R_p, R_s
2.009772399010940902e-01,2.986407139481980222e-01,7.229252357920813443e-01,7.971281499028490813e-01,1.781126449847646731e-01,1.369783258169481428e+02,2.156267954754301286e+02,1.845592451461299106e+02
2.352170369875152545e-01,2.873440057137937598e-01,4.060135796653313589e-01,4.052003638461373902e-01,7.075857171996030592e-01,2.401804935477059644e+02,1.845452117873266218e+01,7.342315036130655415e+01
1.672324762715102497e-01,2.582840558581919188e-01,6.070530598050690729e-01,2.946802371663155840e-01,2.294548328001081439e-01,3.211549086322026625e+01,2.286858017233343787e+02,1.410822398809908123e+02
1.145161722737115945e-01,2.759632008213521170e-01,6.783745243343111131e-01,7.362719906488947030e-01,4.174694518582556246e-01,2.720713169262071318e+01,6.497120424774422531e+01,2.380838280925577521e+02
2.535406209114713372e-01,2.705203447549457407e-01,4.693097538210883046e-01,4.628515475518936717e-01,9.154701858463817898e-02,1.611144194930196534e+02,6.731616356858397410e+01,1.992024151131825818e+02
1.295919132302717214e-01,2.632653625675872577e-01,1.689498762849369340e-01,4.509181530200073174e-01,8.831281079158931346e-01,1.860818891530294295e+01,1.088363257836202536e+02,5.422606076025966360e+01
1.860977231733499937e-01,2.531728706182637123e-01,2.195163048774479708e-01,8.750919061252190323e-01,4.203915172318660187e-01,1.441937027113957868e+02,8.098879439040813111e+01,5.076362047038854541e+01
1.404947670520762804e-01,2.720794290653671399e-01,6.087017657581016150e-02,1.401302231499784723e-01,3.325489222822586854e-01,1.266502643233824870e+02,9.970342012370046803e+00,1.250376731419247989e+02
4.207767564321473336e-02,2.681178443333793182e-01,6.248722340203268777e-01,5.195506323986284203e-01,6.166089134495135182e-01,2.205071894897420179e+02,4.557343381803740101e+01,2.637586906651016250e+01
2.310560987782750153e-01,3.184293290898513873e-01,3.080524674694558596e-01,4.626564199390204718e-02,3.028696624337755550e-01,1.658208306938385306e+02,1.302839060272782774e+02,1.372541809870473060e+02
1.542799791520311492e-01,2.724186433404154339e-01,5.564156636558603708e-01,9.124761199292810154e-01,8.319664664441273061e-01,4.236767159537183147e+01,2.403091464237458581e+02,9.792504503062420440e+01
2.067428109694734173e-01,3.009530794114532726e-01,3.343486059800750976e-01,9.481086168772939748e-01,1.439150492967807282e-01,5.151692133189042266e+01,5.179010503891540651e+01,1.316574608841208942e+02
2.211837377549201178e-01,3.100335659392451371e-01,4.246105532276536754e-01,5.623862136944097756e-01,7.903349410143821752e-01,2.257917867620799086e+02,1.806293078230671085e+02,2.196362366451013486e+02
5.593315659466384371e-02,3.063890283802501724e-01,7.827907447178810152e-01,6.497606295466882287e-01,3.481489653367293713e-02,8.080589339210901301e+01,1.024920697088565760e+02,6.586073515321074012e+01
4.941080768030468168e-02,2.601706087927210809e-01,6.656879716606326491e-01,9.786772900186316848e-01,2.184475138509443248e-01,1.558201871165518924e+02,1.720998769835082101e+02,1.021607057221062433e+02
1.579740051974964921e-01,2.742632102292310026e-01,1.123262718102448765e-01,8.091984156398154271e-01,4.816485626050905355e-01,2.486481894375471029e+02,2.315055138234766900e+02,1.082759878053351628e+02
2.388566140145810257e-01,2.806493624194972281e-01,7.661053333382817909e-01,6.000702024521092914e-01,3.616995963425017058e-01,1.218429022371746129e+02,1.161755176374244343e+02,4.346453767107382404e+00
1.919798309648238777e-01,2.826479921713021537e-01,2.749356662809657181e-02,3.495419297059043640e-01,2.674446458133411531e-01,6.321590084056570191e+01,2.117926013493173230e+02,4.538028179080523472e+01
1.801951900623789127e-01,2.550422651654889461e-01,4.437244242002195693e-01,6.691105915190069808e-01,6.938818585984245502e-01,1.772978003294032305e+02,1.990554925420381664e+02,2.498826225005087167e+02
2.172203082721613221e-01,2.524726348454380820e-01,6.552871199929377610e-01,5.589598182676636107e-01,9.359519378493400543e-01,8.697784424929784564e+01,7.089402393880575914e+01,1.463967034785978001e+02
6.209262951651142726e-02,2.648632784143943319e-01,1.845215731176117202e-01,7.642207989138415369e-01,1.347417344786909776e-01,1.121707546792197618e+01,1.337952364726952510e+02,1.685672923070687830e+02
3.972083532986801779e-02,3.125742575171623350e-01,2.389302765257497740e-01,8.215225222588095066e-01,1.965700588355713818e-01,1.806061628195993478e+02,4.797084594693951232e+01,1.731442597312083933e+02
7.851783387339349163e-02,2.817708708669850459e-01,7.122807307871880100e-01,1.028994037672747858e-01,4.484650152017841118e-01,1.967457849030397199e+02,1.918713797857343764e+02,2.271624163921679269e+02
5.223362647069493270e-02,2.567387833707231448e-01,5.452357992805260123e-01,3.627977890513199855e-01,6.074758866606792818e-02,9.906969536491553185e+01,2.499893017453175048e+01,1.164913074069842338e+02
1.750325094984459817e-01,2.956192756447447723e-01,5.801251129639092285e-01,3.861534552197811582e-02,9.960126564131174254e-01,1.112081426681290992e+02,1.583376207252805443e+02,9.233271398512657413e+01
7.376952084823532041e-02,3.137170238673758771e-01,6.336761351154917010e-01,1.840413824212509541e-01,4.631895570335333723e-01,1.877942650770919784e+02,3.157726380904055219e+01,1.143078543117624122e+02
